carrier_id,parent_carrier_id,location_id,scenario
C003451,C00345,0000200806,2x2_slot_random_place_random
C003452,C00345,0000200806,2x2_slot_random_place_random
C003453,C00345,0000200806,2x2_slot_random_place_random
C000060,C00006,0000000407,2x2_slot_random_place_random
C000061,C00006,0000000407,2x2_slot_random_place_random
C000062,C00006,0000000407,2x2_slot_random_place_random
C000063,C00006,0000000407,2x2_slot_random_place_random
C003930,C00393,0000000106,2x2_slot_random_place_random
C003931,C00393,0000000106,2x2_slot_random_place_random
C003932,C00393,0000000106,2x2_slot_random_place_random
C003933,C00393,0000000106,2x2_slot_random_place_random
C002780,C00278,0000000105,2x2_slot_random_place_random
C002781,C00278,0000000105,2x2_slot_random_place_random
C002782,C00278,0000000105,2x2_slot_random_place_random
C002783,C00278,0000000105,2x2_slot_random_place_random
C001090,C00109,0000300507,2x2_slot_random_place_random
C001091,C00109,0000300507,2x2_slot_random_place_random
C001092,C00109,0000300507,2x2_slot_random_place_random
C001093,C00109,0000300507,2x2_slot_random_place_random
C001440,C00144,0000001005,2x2_slot_random_place_random
C001441,C00144,0000001005,2x2_slot_random_place_random
C001442,C00144,0000001005,2x2_slot_random_place_random
C001443,C00144,0000001005,2x2_slot_random_place_random
C003370,C00337,0000000506,2x2_slot_random_place_random
C003371,C00337,0000000506,2x2_slot_random_place_random
C003372,C00337,0000000506,2x2_slot_random_place_random
C003373,C00337,0000000506,2x2_slot_random_place_random
C001700,C00170,0000401007,2x2_slot_random_place_random
C001701,C00170,0000401007,2x2_slot_random_place_random
C001702,C00170,0000401007,2x2_slot_random_place_random
C001703,C00170,0000401007,2x2_slot_random_place_random
C000090,C00009,0000501007,2x2_slot_random_place_random
C000091,C00009,0000501007,2x2_slot_random_place_random
C000092,C00009,0000501007,2x2_slot_random_place_random
C000093,C00009,0000501007,2x2_slot_random_place_random
C001180,C00118,0000200306,2x2_slot_random_place_random
C001181,C00118,0000200306,2x2_slot_random_place_random
C001182,C00118,0000200306,2x2_slot_random_place_random
C001183,C00118,0000200306,2x2_slot_random_place_random
C003760,C00376,0000001004,2x2_slot_random_place_random
C003761,C00376,0000001004,2x2_slot_random_place_random
C003762,C00376,0000001004,2x2_slot_random_place_random
C003763,C00376,0000001004,2x2_slot_random_place_random
C000310,C00031,0000200902,2x2_slot_random_place_random
C000311,C00031,0000200902,2x2_slot_random_place_random
C000312,C00031,0000200902,2x2_slot_random_place_random
C000313,C00031,0000200902,2x2_slot_random_place_random
C000590,C00059,0000400006,2x2_slot_random_place_random
C000591,C00059,0000400006,2x2_slot_random_place_random
C000592,C00059,0000400006,2x2_slot_random_place_random
C000593,C00059,0000400006,2x2_slot_random_place_random
C002370,C00237,0000300806,2x2_slot_random_place_random
C002371,C00237,0000300806,2x2_slot_random_place_random
C002372,C00237,0000300806,2x2_slot_random_place_random
C002373,C00237,0000300806,2x2_slot_random_place_random
C002840,C00284,0000200604,2x2_slot_random_place_random
C002841,C00284,0000200604,2x2_slot_random_place_random
C002842,C00284,0000200604,2x2_slot_random_place_random
C002843,C00284,0000200604,2x2_slot_random_place_random
C003220,C00322,0000300605,2x2_slot_random_place_random
C003221,C00322,0000300605,2x2_slot_random_place_random
C003222,C00322,0000300605,2x2_slot_random_place_random
C003223,C00322,0000300605,2x2_slot_random_place_random
C003300,C00330,0000300305,2x2_slot_random_place_random
C003301,C00330,0000300305,2x2_slot_random_place_random
C003302,C00330,0000300305,2x2_slot_random_place_random
C003303,C00330,0000300305,2x2_slot_random_place_random
C003890,C00389,0000400706,2x2_slot_random_place_random
C003891,C00389,0000400706,2x2_slot_random_place_random
C003892,C00389,0000400706,2x2_slot_random_place_random
C003893,C00389,0000400706,2x2_slot_random_place_random
C001520,C00152,0000500304,2x2_slot_random_place_random
C001521,C00152,0000500304,2x2_slot_random_place_random
C001522,C00152,0000500304,2x2_slot_random_place_random
C001523,C00152,0000500304,2x2_slot_random_place_random
C003480,C00348,0000500503,2x2_slot_random_place_random
C003481,C00348,0000500503,2x2_slot_random_place_random
C003482,C00348,0000500503,2x2_slot_random_place_random
C003483,C00348,0000500503,2x2_slot_random_place_random
C001790,C00179,0000300905,2x2_slot_random_place_random
C001791,C00179,0000300905,2x2_slot_random_place_random
C001792,C00179,0000300905,2x2_slot_random_place_random
C001793,C00179,0000300905,2x2_slot_random_place_random
C002430,C00243,0000000505,2x2_slot_random_place_random
C002431,C00243,0000000505,2x2_slot_random_place_random
C002432,C00243,0000000505,2x2_slot_random_place_random
C002433,C00243,0000000505,2x2_slot_random_place_random
C001910,C00191,0000500906,2x2_slot_random_place_random
C001911,C00191,0000500906,2x2_slot_random_place_random
C001912,C00191,0000500906,2x2_slot_random_place_random
C001913,C00191,0000500906,2x2_slot_random_place_random
C001030,C00103,0000000306,2x2_slot_random_place_random
C001031,C00103,0000000306,2x2_slot_random_place_random
C001032,C00103,0000000306,2x2_slot_random_place_random
C001033,C00103,0000000306,2x2_slot_random_place_random
C002800,C00280,0000100906,2x2_slot_random_place_random
C002801,C00280,0000100906,2x2_slot_random_place_random
C002802,C00280,0000100906,2x2_slot_random_place_random
C002803,C00280,0000100906,2x2_slot_random_place_random
C000250,C00025,0000300204,2x2_slot_random_place_random
C000251,C00025,0000300204,2x2_slot_random_place_random
C000252,C00025,0000300204,2x2_slot_random_place_random
C000253,C00025,0000300204,2x2_slot_random_place_random
C003720,C00372,0000100506,2x2_slot_random_place_random
C003721,C00372,0000100506,2x2_slot_random_place_random
C003722,C00372,0000100506,2x2_slot_random_place_random
C003723,C00372,0000100506,2x2_slot_random_place_random
C003250,C00325,0000000807,2x2_slot_random_place_random
C003251,C00325,0000000807,2x2_slot_random_place_random
C003252,C00325,0000000807,2x2_slot_random_place_random
C003253,C00325,0000000807,2x2_slot_random_place_random
C001050,C00105,0000100703,2x2_slot_random_place_random
C001051,C00105,0000100703,2x2_slot_random_place_random
C001052,C00105,0000100703,2x2_slot_random_place_random
C001053,C00105,0000100703,2x2_slot_random_place_random
C002560,C00256,0000300904,2x2_slot_random_place_random
C002561,C00256,0000300904,2x2_slot_random_place_random
C002562,C00256,0000300904,2x2_slot_random_place_random
C002563,C00256,0000300904,2x2_slot_random_place_random
C000900,C00090,0000400705,2x2_slot_random_place_random
C000901,C00090,0000400705,2x2_slot_random_place_random
C000902,C00090,0000400705,2x2_slot_random_place_random
C000903,C00090,0000400705,2x2_slot_random_place_random
C003530,C00353,0000500004,2x2_slot_random_place_random
C003531,C00353,0000500004,2x2_slot_random_place_random
C003532,C00353,0000500004,2x2_slot_random_place_random
C003533,C00353,0000500004,2x2_slot_random_place_random
C002260,C00226,0000400204,2x2_slot_random_place_random
C002261,C00226,0000400204,2x2_slot_random_place_random
C002262,C00226,0000400204,2x2_slot_random_place_random
C002263,C00226,0000400204,2x2_slot_random_place_random
C003410,C00341,0000101005,2x2_slot_random_place_random
C003411,C00341,0000101005,2x2_slot_random_place_random
C003412,C00341,0000101005,2x2_slot_random_place_random
C003413,C00341,0000101005,2x2_slot_random_place_random
C000480,C00048,0000300604,2x2_slot_random_place_random
C000481,C00048,0000300604,2x2_slot_random_place_random
C000482,C00048,0000300604,2x2_slot_random_place_random
C000483,C00048,0000300604,2x2_slot_random_place_random
C001040,C00104,0000300003,2x2_slot_random_place_random
C001041,C00104,0000300003,2x2_slot_random_place_random
C001042,C00104,0000300003,2x2_slot_random_place_random
C001043,C00104,0000300003,2x2_slot_random_place_random
C001510,C00151,0000000406,2x2_slot_random_place_random
C001511,C00151,0000000406,2x2_slot_random_place_random
C001512,C00151,0000000406,2x2_slot_random_place_random
C001513,C00151,0000000406,2x2_slot_random_place_random
C000620,C00062,0000500606,2x2_slot_random_place_random
C000621,C00062,0000500606,2x2_slot_random_place_random
C000622,C00062,0000500606,2x2_slot_random_place_random
C000623,C00062,0000500606,2x2_slot_random_place_random
C002010,C00201,0000300903,2x2_slot_random_place_random
C002011,C00201,0000300903,2x2_slot_random_place_random
C002012,C00201,0000300903,2x2_slot_random_place_random
C002013,C00201,0000300903,2x2_slot_random_place_random
C001470,C00147,0000400406,2x2_slot_random_place_random
C001471,C00147,0000400406,2x2_slot_random_place_random
C001472,C00147,0000400406,2x2_slot_random_place_random
C001473,C00147,0000400406,2x2_slot_random_place_random
C001460,C00146,0000000305,2x2_slot_random_place_random
C001461,C00146,0000000305,2x2_slot_random_place_random
C001462,C00146,0000000305,2x2_slot_random_place_random
C001463,C00146,0000000305,2x2_slot_random_place_random
C002960,C00296,0000400607,2x2_slot_random_place_random
C002961,C00296,0000400607,2x2_slot_random_place_random
C002962,C00296,0000400607,2x2_slot_random_place_random
C002963,C00296,0000400607,2x2_slot_random_place_random
C003390,C00339,0000000405,2x2_slot_random_place_random
C003391,C00339,0000000405,2x2_slot_random_place_random
C003392,C00339,0000000405,2x2_slot_random_place_random
C003393,C00339,0000000405,2x2_slot_random_place_random
C002070,C00207,0000200705,2x2_slot_random_place_random
C002071,C00207,0000200705,2x2_slot_random_place_random
C002072,C00207,0000200705,2x2_slot_random_place_random
C002073,C00207,0000200705,2x2_slot_random_place_random
C002100,C00210,0000000104,2x2_slot_random_place_random
C002101,C00210,0000000104,2x2_slot_random_place_random
C002102,C00210,0000000104,2x2_slot_random_place_random
C002103,C00210,0000000104,2x2_slot_random_place_random
C002860,C00286,0000000905,2x2_slot_random_place_random
C002861,C00286,0000000905,2x2_slot_random_place_random
C002862,C00286,0000000905,2x2_slot_random_place_random
C002863,C00286,0000000905,2x2_slot_random_place_random
C000600,C00060,0000101004,2x2_slot_random_place_random
C000601,C00060,0000101004,2x2_slot_random_place_random
C000602,C00060,0000101004,2x2_slot_random_place_random
C000603,C00060,0000101004,2x2_slot_random_place_random
C001310,C00131,0000000207,2x2_slot_random_place_random
C001311,C00131,0000000207,2x2_slot_random_place_random
C001312,C00131,0000000207,2x2_slot_random_place_random
C001313,C00131,0000000207,2x2_slot_random_place_random
C002940,C00294,0000400904,2x2_slot_random_place_random
C002941,C00294,0000400904,2x2_slot_random_place_random
C002942,C00294,0000400904,2x2_slot_random_place_random
C002943,C00294,0000400904,2x2_slot_random_place_random
C000840,C00084,0000000504,2x2_slot_random_place_random
C000841,C00084,0000000504,2x2_slot_random_place_random
C000842,C00084,0000000504,2x2_slot_random_place_random
C000843,C00084,0000000504,2x2_slot_random_place_random
C000080,C00008,0000000206,2x2_slot_random_place_random
C000081,C00008,0000000206,2x2_slot_random_place_random
C000082,C00008,0000000206,2x2_slot_random_place_random
C000083,C00008,0000000206,2x2_slot_random_place_random
C002090,C00209,0000200004,2x2_slot_random_place_random
C002091,C00209,0000200004,2x2_slot_random_place_random
C002092,C00209,0000200004,2x2_slot_random_place_random
C002093,C00209,0000200004,2x2_slot_random_place_random
C003520,C00352,0000300902,2x2_slot_random_place_random
C003521,C00352,0000300902,2x2_slot_random_place_random
C003522,C00352,0000300902,2x2_slot_random_place_random
C003523,C00352,0000300902,2x2_slot_random_place_random
C003780,C00378,0000200204,2x2_slot_random_place_random
C003781,C00378,0000200204,2x2_slot_random_place_random
C003782,C00378,0000200204,2x2_slot_random_place_random
C003783,C00378,0000200204,2x2_slot_random_place_random
C002930,C00293,0000000706,2x2_slot_random_place_random
C002931,C00293,0000000706,2x2_slot_random_place_random
C002932,C00293,0000000706,2x2_slot_random_place_random
C002933,C00293,0000000706,2x2_slot_random_place_random
C000180,C00018,0000300805,2x2_slot_random_place_random
C000181,C00018,0000300805,2x2_slot_random_place_random
C000182,C00018,0000300805,2x2_slot_random_place_random
C000183,C00018,0000300805,2x2_slot_random_place_random
C002910,C00291,0000200203,2x2_slot_random_place_random
C002911,C00291,0000200203,2x2_slot_random_place_random
C002912,C00291,0000200203,2x2_slot_random_place_random
C002913,C00291,0000200203,2x2_slot_random_place_random
C003130,C00313,0000000103,2x2_slot_random_place_random
C003131,C00313,0000000103,2x2_slot_random_place_random
C003132,C00313,0000000103,2x2_slot_random_place_random
C003133,C00313,0000000103,2x2_slot_random_place_random
C002610,C00261,0000500905,2x2_slot_random_place_random
C002611,C00261,0000500905,2x2_slot_random_place_random
C002612,C00261,0000500905,2x2_slot_random_place_random
C002613,C00261,0000500905,2x2_slot_random_place_random
C002630,C00263,0000200305,2x2_slot_random_place_random
C002631,C00263,0000200305,2x2_slot_random_place_random
C002632,C00263,0000200305,2x2_slot_random_place_random
C002633,C00263,0000200305,2x2_slot_random_place_random
C001410,C00141,0000300804,2x2_slot_random_place_random
C001411,C00141,0000300804,2x2_slot_random_place_random
C001412,C00141,0000300804,2x2_slot_random_place_random
C001413,C00141,0000300804,2x2_slot_random_place_random
C002590,C00259,0000200106,2x2_slot_random_place_random
C002591,C00259,0000200106,2x2_slot_random_place_random
C002592,C00259,0000200106,2x2_slot_random_place_random
C002593,C00259,0000200106,2x2_slot_random_place_random
C002640,C00264,0000200901,2x2_slot_random_place_random
C002641,C00264,0000200901,2x2_slot_random_place_random
C002642,C00264,0000200901,2x2_slot_random_place_random
C002643,C00264,0000200901,2x2_slot_random_place_random
C000860,C00086,0000200704,2x2_slot_random_place_random
C000861,C00086,0000200704,2x2_slot_random_place_random
C000862,C00086,0000200704,2x2_slot_random_place_random
C000863,C00086,0000200704,2x2_slot_random_place_random
C003000,C00300,0000501006,2x2_slot_random_place_random
C003001,C00300,0000501006,2x2_slot_random_place_random
C003002,C00300,0000501006,2x2_slot_random_place_random
C003003,C00300,0000501006,2x2_slot_random_place_random
C002770,C00277,0000400606,2x2_slot_random_place_random
C002771,C00277,0000400606,2x2_slot_random_place_random
C002772,C00277,0000400606,2x2_slot_random_place_random
C002773,C00277,0000400606,2x2_slot_random_place_random
C003400,C00340,0000400805,2x2_slot_random_place_random
C003401,C00340,0000400805,2x2_slot_random_place_random
C003402,C00340,0000400805,2x2_slot_random_place_random
C003403,C00340,0000400805,2x2_slot_random_place_random
C000300,C00030,0000300706,2x2_slot_random_place_random
C000301,C00030,0000300706,2x2_slot_random_place_random
C000302,C00030,0000300706,2x2_slot_random_place_random
C000303,C00030,0000300706,2x2_slot_random_place_random
C001150,C00115,0000100505,2x2_slot_random_place_random
C001151,C00115,0000100505,2x2_slot_random_place_random
C001152,C00115,0000100505,2x2_slot_random_place_random
C001153,C00115,0000100505,2x2_slot_random_place_random
C001320,C00132,0000400804,2x2_slot_random_place_random
C001321,C00132,0000400804,2x2_slot_random_place_random
C001322,C00132,0000400804,2x2_slot_random_place_random
C001323,C00132,0000400804,2x2_slot_random_place_random
C003690,C00369,0000300506,2x2_slot_random_place_random
C003691,C00369,0000300506,2x2_slot_random_place_random
C003692,C00369,0000300506,2x2_slot_random_place_random
C003693,C00369,0000300506,2x2_slot_random_place_random
C002540,C00254,0000500805,2x2_slot_random_place_random
C002541,C00254,0000500805,2x2_slot_random_place_random
C002542,C00254,0000500805,2x2_slot_random_place_random
C002543,C00254,0000500805,2x2_slot_random_place_random
C003030,C00303,0000100905,2x2_slot_random_place_random
C003031,C00303,0000100905,2x2_slot_random_place_random
C003032,C00303,0000100905,2x2_slot_random_place_random
