location_id,carrier_id,material_id,material_quantity,scenario
0000200604,C002842,KY2024,8,2x2_slot_random_place_random
0000200604,C002843,KPE586,10,2x2_slot_random_place_random
0000300605,C003220,KH7502BU,3,2x2_slot_random_place_random
0000300605,C003221,KIHP1160,1,2x2_slot_random_place_random
0000300605,C003222,FP0772,1,2x2_slot_random_place_random
0000300605,C003223,REP15,1,2x2_slot_random_place_random
0000300305,C003300,KIHP1157,1,2x2_slot_random_place_random
0000300305,C003301,KIM3025GY,2,2x2_slot_random_place_random
0000300305,C003302,KIHP1160,1,2x2_slot_random_place_random
0000300305,C003303,KM733,5,2x2_slot_random_place_random
0000400706,C003890,REP10,1,2x2_slot_random_place_random
0000400706,C003891,BTS760MT,7,2x2_slot_random_place_random
0000400706,C003892,KH196,3,2x2_slot_random_place_random
0000400706,C003893,WD117,2,2x2_slot_random_place_random
0000500304,C001520,KIM3025BU,2,2x2_slot_random_place_random
0000500304,C001521,KIHP1157,1,2x2_slot_random_place_random
0000500304,C001522,USBA18,44,2x2_slot_random_place_random
0000500304,C001523,CWS78,1,2x2_slot_random_place_random
0000500503,C003480,FP0769,1,2x2_slot_random_place_random
0000500503,C003481,FP0772,1,2x2_slot_random_place_random
0000500503,C003482,WD117,2,2x2_slot_random_place_random
0000500503,C003483,TM2,8,2x2_slot_random_place_random
0000300905,C001790,KY2024,8,2x2_slot_random_place_random
0000300905,C001791,KIM3025GY,2,2x2_slot_random_place_random
0000300905,C001792,KIHP1157,1,2x2_slot_random_place_random
0000300905,C001793,KIHP1157,1,2x2_slot_random_place_random
0000000505,C002430,REP15,1,2x2_slot_random_place_random
0000000505,C002431,TRFP051DB,4,2x2_slot_random_place_random
0000000505,C002432,TRFP051MT,4,2x2_slot_random_place_random
0000000505,C002433,USBB08,13,2x2_slot_random_place_random
0000500906,C001910,ITHP2616,1,2x2_slot_random_place_random
0000500906,C001911,MCH081,6,2x2_slot_random_place_random
0000500906,C001912,KIHP1160,1,2x2_slot_random_place_random
0000500906,C001913,KY2024,8,2x2_slot_random_place_random
0000000306,C001030,CG1339,6,2x2_slot_random_place_random
0000000306,C001031,TRFP051GB,4,2x2_slot_random_place_random
0000000306,C001032,BTS734,8,2x2_slot_random_place_random
0000000306,C001033,LED6539,4,2x2_slot_random_place_random
0000100906,C002800,TRFP051DB,4,2x2_slot_random_place_random
0000100906,C002801,KIHP1160,1,2x2_slot_random_place_random
0000100906,C002802,CK001,8,2x2_slot_random_place_random
0000100906,C002803,USBD03,44,2x2_slot_random_place_random
0000300204,C000250,CK001,8,2x2_slot_random_place_random
0000300204,C000251,KH193Y,3,2x2_slot_random_place_random
0000300204,C000252,TC11,8,2x2_slot_random_place_random
0000300204,C000253,KH189,1,2x2_slot_random_place_random
0000100506,C003720,DSS7691,7,2x2_slot_random_place_random
0000100506,C003721,IAM2706,1,2x2_slot_random_place_random
0000100506,C003722,KH193B,3,2x2_slot_random_place_random
0000100506,C003723,ITHP2616,1,2x2_slot_random_place_random
0000000807,C003250,KPE592,7,2x2_slot_random_place_random
0000000807,C003251,ITHP2616,1,2x2_slot_random_place_random
0000000807,C003252,LED724,3,2x2_slot_random_place_random
0000000807,C003253,KIHP1157,1,2x2_slot_random_place_random
0000100703,C001050,IAM2712,2,2x2_slot_random_place_random
0000100703,C001051,KH193Y,3,2x2_slot_random_place_random
0000100703,C001052,CUH5305,36,2x2_slot_random_place_random
0000100703,C001053,CG2036,12,2x2_slot_random_place_random
0000300904,C002560,REP15,1,2x2_slot_random_place_random
0000300904,C002561,USBTYC03,32,2x2_slot_random_place_random
0000300904,C002562,FP0772,1,2x2_slot_random_place_random
0000300904,C002563,KIM3025MT,2,2x2_slot_random_place_random
0000400705,C000900,AFG19,4,2x2_slot_random_place_random
0000400705,C000901,KIM3025MT,2,2x2_slot_random_place_random
0000400705,C000902,KIM3025BU,2,2x2_slot_random_place_random
0000400705,C000903,KIM3025GY,2,2x2_slot_random_place_random
0000500004,C003530,TRFP051DB,4,2x2_slot_random_place_random
0000500004,C003531,LED6539,4,2x2_slot_random_place_random
0000500004,C003532,KPB2650B,4,2x2_slot_random_place_random
0000500004,C003533,FP0876W,1,2x2_slot_random_place_random
0000400204,C002260,BTS722,8,2x2_slot_random_place_random
0000400204,C002261,KIM3025MT,2,2x2_slot_random_place_random
0000400204,C002262,KH196,3,2x2_slot_random_place_random
0000400204,C002263,TC10,22,2x2_slot_random_place_random
0000101005,C003410,CWS78,1,2x2_slot_random_place_random
0000101005,C003411,REP15,1,2x2_slot_random_place_random
0000101005,C003412,CG2139,10,2x2_slot_random_place_random
0000101005,C003413,USBC912,19,2x2_slot_random_place_random
0000300604,C000480,CH092,10,2x2_slot_random_place_random
0000300604,C000481,PDCB001,54,2x2_slot_random_place_random
0000300604,C000482,MR5365,10,2x2_slot_random_place_random
0000300604,C000483,NDR06,60,2x2_slot_random_place_random
0000300003,C001040,KH9555GY,3,2x2_slot_random_place_random
0000300003,C001041,USBC914,9,2x2_slot_random_place_random
0000300003,C001042,TRFP051MT,4,2x2_slot_random_place_random
0000300003,C001043,AFG19,4,2x2_slot_random_place_random
0000000406,C001510,LED6539,4,2x2_slot_random_place_random
0000000406,C001511,KCR6250,7,2x2_slot_random_place_random
0000000406,C001512,NL5921,1,2x2_slot_random_place_random
0000000406,C001513,EMP50W,44,2x2_slot_random_place_random
0000500606,C000620,BM066,8,2x2_slot_random_place_random
0000500606,C000621,FP0772,1,2x2_slot_random_place_random
0000500606,C000622,KH9555GY,3,2x2_slot_random_place_random
0000500606,C000623,FP0769,1,2x2_slot_random_place_random
0000300903,C002010,KIM3025MT,2,2x2_slot_random_place_random
0000300903,C002011,TRFP051MT,4,2x2_slot_random_place_random
0000300903,C002012,CWS78,1,2x2_slot_random_place_random
0000300903,C002013,REP10,1,2x2_slot_random_place_random
0000400406,C001470,KIHP1157,1,2x2_slot_random_place_random
0000400406,C001471,RA5515-1,16,2x2_slot_random_place_random
0000400406,C001472,KH193B,3,2x2_slot_random_place_random
0000400406,C001473,TRFP051DB,4,2x2_slot_random_place_random
0000000305,C001460,USBC12,32,2x2_slot_random_place_random
0000000305,C001461,KIM3025GY,2,2x2_slot_random_place_random
0000000305,C001462,TC14,30,2x2_slot_random_place_random
0000000305,C001463,IAMS3701,6,2x2_slot_random_place_random
0000400607,C002960,LED6538,12,2x2_slot_random_place_random
0000400607,C002961,J34,31,2x2_slot_random_place_random
0000400607,C002962,CL120,1,2x2_slot_random_place_random
0000400607,C002963,FP0876W,1,2x2_slot_random_place_random
0000000405,C003390,CWS78,1,2x2_slot_random_place_random
0000000405,C003391,FP0769,1,2x2_slot_random_place_random
0000000405,C003392,FP0769,1,2x2_slot_random_place_random
0000000405,C003393,KIHP1157,1,2x2_slot_random_place_random
0000200705,C002070,TRFP051GB,3,2x2_slot_random_place_random
0000200705,C002071,KIM3025BU,2,2x2_slot_random_place_random
0000200705,C002072,FG61,4,2x2_slot_random_place_random
0000200705,C002073,REP10,1,2x2_slot_random_place_random
0000000104,C002100,KPB2300PI,24,2x2_slot_random_place_random
0000000104,C002101,TRFP051DB,4,2x2_slot_random_place_random
0000000104,C002102,ITHP2616,1,2x2_slot_random_place_random
0000000104,C002103,IAMS3701,6,2x2_slot_random_place_random
0000000905,C002860,REP10,1,2x2_slot_random_place_random
0000000905,C002861,FG61,4,2x2_slot_random_place_random
0000000905,C002862,KH196,3,2x2_slot_random_place_random
0000000905,C002863,TRFP051MT,3,2x2_slot_random_place_random
0000101004,C000600,KPB2302Y,5,2x2_slot_random_place_random
0000101004,C000601,FP0769,1,2x2_slot_random_place_random
0000101004,C000602,KH9555GY,1,2x2_slot_random_place_random
0000101004,C000603,CH097,8,2x2_slot_random_place_random
0000000207,C001310,KIHP1160,1,2x2_slot_random_place_random
0000000207,C001311,FP0769,1,2x2_slot_random_place_random
0000000207,C001312,CWS78,1,2x2_slot_random_place_random
0000000207,C001313,NEH120,1,2x2_slot_random_place_random
0000400904,C002940,FP0876W,1,2x2_slot_random_place_random
0000400904,C002941,USBA913,11,2x2_slot_random_place_random
0000400904,C002942,KH7502BU,3,2x2_slot_random_place_random
0000400904,C002943,IAM2706,1,2x2_slot_random_place_random
0000000504,C000840,KPE587,18,2x2_slot_random_place_random
0000000504,C000841,KH193B,3,2x2_slot_random_place_random
0000000504,C000842,ITHP2616,1,2x2_slot_random_place_random
0000000504,C000843,KIHP1160,1,2x2_slot_random_place_random
0000000206,C000080,TRFP051DB,4,2x2_slot_random_place_random
0000000206,C000081,KIHP1157,1,2x2_slot_random_place_random
0000000206,C000082,NDR311,15,2x2_slot_random_place_random
0000000206,C000083,KPE587,18,2x2_slot_random_place_random
0000200004,C002090,NSD2136,15,2x2_slot_random_place_random
0000200004,C002091,IAM2712,2,2x2_slot_random_place_random
0000200004,C002092,KH188,2,2x2_slot_random_place_random
0000200004,C002093,CWS78,1,2x2_slot_random_place_random
0000300902,C003520,EH80,2,2x2_slot_random_place_random
0000300902,C003521,IAM2706,1,2x2_slot_random_place_random
0000300902,C003522,REP15,1,2x2_slot_random_place_random
0000300902,C003523,CG2136,9,2x2_slot_random_place_random
0000200204,C003780,KY2024,8,2x2_slot_random_place_random
0000200204,C003781,KH189,2,2x2_slot_random_place_random
0000200204,C003782,KH9555GY,3,2x2_slot_random_place_random
0000200204,C003783,CWS78,1,2x2_slot_random_place_random
0000000706,C002930,IAM2712,2,2x2_slot_random_place_random
0000000706,C002931,REP10,1,2x2_slot_random_place_random
0000000706,C002932,CG1336,6,2x2_slot_random_place_random
0000000706,C002933,WD117,2,2x2_slot_random_place_random
0000300805,C000180,NEH120,1,2x2_slot_random_place_random
0000300805,C000181,KH189,2,2x2_slot_random_place_random
0000300805,C000182,GKM911B,6,2x2_slot_random_place_random
0000300805,C000183,WD117,2,2x2_slot_random_place_random
0000200203,C002910,CG1336,6,2x2_slot_random_place_random
0000200203,C002911,KIM3025BU,2,2x2_slot_random_place_random
0000200203,C002912,BTE3905,14,2x2_slot_random_place_random
0000200203,C002913,KH193Y,3,2x2_slot_random_place_random
0000000103,C003130,KIM3025MT,2,2x2_slot_random_place_random
0000000103,C003131,KIHP1157,1,2x2_slot_random_place_random
0000000103,C003132,KIHP1160,1,2x2_slot_random_place_random
0000000103,C003133,KIHP1160,1,2x2_slot_random_place_random
0000500905,C002610,KIHP1160,1,2x2_slot_random_place_random
0000500905,C002611,GKM913G,8,2x2_slot_random_place_random
0000500905,C002612,IAM2712,2,2x2_slot_random_place_random
0000500905,C002613,TC14,4,2x2_slot_random_place_random
0000200305,C002630,REP10,1,2x2_slot_random_place_random
0000200305,C002631,KH193Y,3,2x2_slot_random_place_random
0000200305,C002632,KH193Y,3,2x2_slot_random_place_random
0000200305,C002633,USBA18,2,2x2_slot_random_place_random
0000300804,C001410,TRFP051MT,4,2x2_slot_random_place_random
0000300804,C001411,LED724,3,2x2_slot_random_place_random
0000300804,C001412,TRFP051MT,4,2x2_slot_random_place_random
0000300804,C001413,TM2,8,2x2_slot_random_place_random
0000200106,C002590,IAM2706,1,2x2_slot_random_place_random
0000200106,C002591,CG1336,6,2x2_slot_random_place_random
0000200106,C002592,TRFP051MT,4,2x2_slot_random_place_random
0000200106,C002593,GKM538BU,12,2x2_slot_random_place_random
0000200901,C002640,EH80,2,2x2_slot_random_place_random
0000200901,C002641,LED724,3,2x2_slot_random_place_random
0000200901,C002642,KH9660W,4,2x2_slot_random_place_random
0000200901,C002643,CG2036,12,2x2_slot_random_place_random
0000200704,C000860,KPE586,10,2x2_slot_random_place_random
0000200704,C000861,TRFP051MT,4,2x2_slot_random_place_random
0000200704,C000862,CUH216,3,2x2_slot_random_place_random
0000200704,C000863,REP10,1,2x2_slot_random_place_random
0000501006,C003000,USBNAC03,32,2x2_slot_random_place_random
0000501006,C003001,TRFP051MT,4,2x2_slot_random_place_random
0000501006,C003002,KH193Y,3,2x2_slot_random_place_random
0000501006,C003003,USBC913,44,2x2_slot_random_place_random
0000400606,C002770,KH193Y,3,2x2_slot_random_place_random
0000400606,C002771,CWS78,1,2x2_slot_random_place_random
0000400606,C002772,MCH081,6,2x2_slot_random_place_random
0000400606,C002773,TC11,22,2x2_slot_random_place_random
0000400805,C003400,TC11,22,2x2_slot_random_place_random
0000400805,C003401,KH193Y,3,2x2_slot_random_place_random
0000400805,C003402,TRFP051GB,4,2x2_slot_random_place_random
0000400805,C003403,LED724,3,2x2_slot_random_place_random
0000300706,C000300,DBA375,4,2x2_slot_random_place_random
0000300706,C000301,BSF6590,9,2x2_slot_random_place_random
0000300706,C000302,KH9660W,4,2x2_slot_random_place_random
0000300706,C000303,KH9660W,4,2x2_slot_random_place_random
0000100505,C001150,KIM32BU,16,2x2_slot_random_place_random
0000100505,C001151,IAM2706,1,2x2_slot_random_place_random
0000100505,C001152,LED724,3,2x2_slot_random_place_random
0000100505,C001153,CWS78,1,2x2_slot_random_place_random
0000400804,C001320,TRFP051GB,4,2x2_slot_random_place_random
0000400804,C001321,CWS78,1,2x2_slot_random_place_random
0000400804,C001322,BTS734,2,2x2_slot_random_place_random
0000400804,C001323,KH193B,3,2x2_slot_random_place_random
0000300506,C003690,TRFP051MT,4,2x2_slot_random_place_random
0000300506,C003691,FP0769,1,2x2_slot_random_place_random
0000300506,C003692,REP10,1,2x2_slot_random_place_random
0000300506,C003693,J046,54,2x2_slot_random_place_random
0000500805,C002540,KIM3025BU,2,2x2_slot_random_place_random
0000500805,C002541,KIHP1157,1,2x2_slot_random_place_random
0000500805,C002542,FP0876BK,1,2x2_slot_random_place_random
0000500805,C002543,KIHP1160,1,2x2_slot_random_place_random
0000100905,C003030,IAM2712,2,2x2_slot_random_place_random
0000100905,C003031,KY2024,3,2x2_slot_random_place_random
0000100905,C003032,KIM3025GY,2,2x2_slot_random_place_random
0000100905,C003033,KH196,3,2x2_slot_random_place_random
0000100803,C001710,CUH20W-1,22,2x2_slot_random_place_random
0000100803,C001711,KH193B,3,2x2_slot_random_place_random
0000100803,C001712,KH9555GY,3,2x2_slot_random_place_random
0000100803,C001713,LED6550,8,2x2_slot_random_place_random
0000200900,C001020,KPE586,10,2x2_slot_random_place_random
0000200900,C001021,REP10,1,2x2_slot_random_place_random
0000200900,C001022,KIM3025BU,2,2x2_slot_random_place_random
0000200900,C001023,KH9660W,4,2x2_slot_random_place_random
0000000404,C003540,CG1339,6,2x2_slot_random_place_random
0000000404,C003541,CRU15,6,2x2_slot_random_place_random
0000000404,C003542,KIHP1157,1,2x2_slot_random_place_random
0000000404,C003543,LED6539,4,2x2_slot_random_place_random
0000100904,C001820,PDCB120G,26,2x2_slot_random_place_random
0000100904,C001821,NEH120,1,2x2_slot_random_place_random
0000100904,C001822,KIHP1160,1,2x2_slot_random_place_random
0000100904,C001823,TRFP051MT,4,2x2_slot_random_place_random
0000500707,C003240,CWS78,1,2x2_slot_random_place_random
0000500707,C003241,CWS78,1,2x2_slot_random_place_random
0000500707,C003242,CL120,5,2x2_slot_random_place_random
0000500707,C003243,CWS78,1,2x2_slot_random_place_random
0000300405,C003850,REP10,1,2x2_slot_random_place_random
0000300405,C003851,CRU15,6,2x2_slot_random_place_random
0000300405,C003852,NSD2139,15,2x2_slot_random_place_random
0000300405,C003853,TRFP051GB,4,2x2_slot_random_place_random
0000100903,C003200,CWS78,1,2x2_slot_random_place_random
0000100903,C003201,FG61,4,2x2_slot_random_place_random
0000100903,C003202,ITHP2616,1,2x2_slot_random_place_random
0000100903,C003203,ITHP2616,1,2x2_slot_random_place_random
0000100504,C002300,TRFP051DB,2,2x2_slot_random_place_random
0000100504,C002301,NEH120,1,2x2_slot_random_place_random
0000100504,C002302,DSS7691,7,2x2_slot_random_place_random
0000100504,C002303,CG1336,6,2x2_slot_random_place_random
0000500207,C000540,KY2022,4,2x2_slot_random_place_random
0000500207,C000541,IAM2712,2,2x2_slot_random_place_random
0000500207,C000542,KH7502BU,3,2x2_slot_random_place_random
0000500207,C000543,TRFP051GB,4,2x2_slot_random_place_random
0000100405,C002920,MPP2345B,8,2x2_slot_random_place_random
0000100405,C002921,FP0769,1,2x2_slot_random_place_random
0000100405,C002922,TRFP051MT,4,2x2_slot_random_place_random
0000100405,C002923,FP0876W,1,2x2_slot_random_place_random
0000000607,C003730,KPE586,10,2x2_slot_random_place_random
0000000607,C003731,KIHP1157,1,2x2_slot_random_place_random
0000000607,C003732,TC10,22,2x2_slot_random_place_random
0000000607,C003733,NEH120,1,2x2_slot_random_place_random
0000500003,C002280,KIHP1160,1,2x2_slot_random_place_random
0000500003,C002281,LED724,3,2x2_slot_random_place_random
0000500003,C002282,KIHP1157,1,2x2_slot_random_place_random
0000500003,C002283,KIHP1160,1,2x2_slot_random_place_random
0000100105,C002500,EMP50B,23,2x2_slot_random_place_random
0000100105,C002501,LED724,3,2x2_slot_random_place_random
0000100105,C002502,KIM3025GY,2,2x2_slot_random_place_random
0000100105,C002503,KIHP1157,1,2x2_slot_random_place_random
0000200504,C000420,IAM2706,1,2x2_slot_random_place_random
0000200504,C000421,CB22,72,2x2_slot_random_place_random
0000200504,C000422,FP0876BK,1,2x2_slot_random_place_random
0000200504,C000423,EH80,2,2x2_slot_random_place_random
0000100503,C003910,REP10,1,2x2_slot_random_place_random
0000100503,C003911,KIHP1160,1,2x2_slot_random_place_random
0000100503,C003912,BTE3900,10,2x2_slot_random_place_random
0000100503,C003913,REP15,1,2x2_slot_random_place_random
0000100902,C001210,KIHP1157,1,2x2_slot_random_place_random
0000100902,C001211,KH9660W,4,2x2_slot_random_place_random
0000100902,C001212,FP0876BK,1,2x2_slot_random_place_random
0000100902,C001213,CU50,24,2x2_slot_random_place_random
0000300603,C001680,LED6539,4,2x2_slot_random_place_random
0000300603,C001681,KH188,2,2x2_slot_random_place_random
0000300603,C001682,KH196,3,2x2_slot_random_place_random
0000300603,C001683,KY2022,4,2x2_slot_random_place_random
0000000705,C002810,KIHP1160,1,2x2_slot_random_place_random
0000000705,C002811,IAM2706,1,2x2_slot_random_place_random
0000000705,C002812,FP0772,1,2x2_slot_random_place_random
0000000705,C002813,FP0876BK,1,2x2_slot_random_place_random
0000300602,C002690,EH80,2,2x2_slot_random_place_random
0000300602,C002691,REP10,1,2x2_slot_random_place_random
0000300602,C002692,CG1336,6,2x2_slot_random_place_random
0000300602,C002693,FP0772,1,2x2_slot_random_place_random
